eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,20120002,2024110712514204327,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514204327,0,5915,20,20,0,0,50,36.730100,127.439728,103.636920,105,5,0,335,0x5f83da67
1,31,20120002,2024110712514209338,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514209338,0,5915,20,20,0,0,50,36.730100,127.439728,103.636432,106,6,0,335,0x428a83d4
1,31,20120002,2024110712514214349,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514214349,0,5915,20,20,0,0,50,36.730100,127.439728,103.635784,107,7,0,335,0xb3458450
1,31,20120002,2024110712514219362,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514219362,0,5915,20,20,0,0,50,36.730100,127.439728,103.635432,108,8,0,335,0x9f0e0415
1,31,20120002,2024110712514224371,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514224371,0,5915,20,20,0,0,50,36.730100,127.439728,103.634792,109,9,0,335,0x8d90d1d4
1,31,20120002,2024110712514229381,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514229381,0,5915,20,20,0,0,50,36.730100,127.439728,103.634480,110,10,0,335,0xcaf7769e
1,31,20120002,2024110712514234392,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514234392,0,5915,20,20,0,0,50,36.730100,127.439728,103.634048,111,11,0,335,0xa68a51ad
1,31,20120002,2024110712514239403,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514239403,0,5915,20,20,0,0,50,36.730100,127.439728,103.633224,112,12,0,335,0xf7981a76
1,31,20120002,2024110712514244410,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514244410,0,5915,20,20,0,0,50,36.730100,127.439728,103.632344,113,13,0,335,0x51e82289
1,31,20120002,2024110712514249422,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514249422,0,5915,20,20,0,0,50,36.730100,127.439728,103.631552,114,14,0,335,0xa463259f
1,31,20120002,2024110712514254433,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514254433,0,5915,20,20,0,0,50,36.730100,127.439728,103.631208,115,15,0,335,0x35575f7c
1,31,20120002,2024110712514259444,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514259444,0,5915,20,20,0,0,50,36.730100,127.439728,103.631080,116,16,0,335,0x8fa03557
1,31,20120002,2024110712514264455,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514264455,0,5915,20,20,0,0,50,36.730100,127.439728,103.630400,117,17,0,335,0x85dff4fc
1,31,20120002,2024110712514269466,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514269466,0,5915,20,20,0,0,50,36.730100,127.439728,103.629864,118,18,0,335,0xaea2c5ac
1,31,20120002,2024110712514274476,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514274476,0,5915,20,20,0,0,50,36.730100,127.439728,103.629520,119,19,0,335,0xc803463c
1,31,20120002,2024110712514279487,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514279487,0,5915,20,20,0,0,50,36.730100,127.439728,103.628896,120,20,0,335,0x3620dca1
1,31,20120002,2024110712514284498,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514284498,0,5915,20,20,0,0,50,36.730100,127.439728,103.628496,121,21,0,335,0x7a3b4e6f
1,31,20120002,2024110712514289510,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514289510,0,5915,20,20,0,0,50,36.730100,127.439728,103.628248,122,22,0,335,0xdbc627c1
1,31,20120002,2024110712514294520,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514294520,0,5915,20,20,0,0,50,36.730100,127.439728,103.627824,123,23,0,335,0xa018b569
1,31,20120002,2024110712514299532,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514299532,0,5915,20,20,0,0,50,36.730100,127.439728,103.627552,124,24,0,335,0x306fbafd
1,31,20120002,2024110712514304542,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514304542,0,5915,20,20,0,0,50,36.730100,127.439728,103.627640,125,25,0,335,0x48aaaa18
1,31,20120002,2024110712514309551,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514309551,0,5915,20,20,0,0,50,36.730100,127.439728,103.627384,126,26,0,335,0x92b2570b
